"""Tweet id",Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
704438045370621952,https://twitter.com/19Crimes/status/704438045370621952,@michellehall464 have a peek at our store locator on https://t.co/dNVLen02eO,2016-02-29 22:48 +0000,86.0,6.0,0.06976744186046512,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
704437921198301185,https://twitter.com/19Crimes/status/704437921198301185,@MaroonWhiteMama we do cheese any day.,2016-02-29 22:47 +0000,94.0,1.0,0.010638297872340425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
704437800062599169,https://twitter.com/19Crimes/status/704437800062599169,@pathfindersfarm just go with it.,2016-02-29 22:47 +0000,105.0,3.0,0.02857142857142857,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
702889936660332544,https://twitter.com/19Crimes/status/702889936660332544,"@GeneF77 200 has got to be a record. The 19th cork is out there, but it's like Willy Wonka's Golden Ticket... not everyone is gonna get one.",2016-02-25 16:16 +0000,106.0,9.0,0.08490566037735849,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
702888387234107392,https://twitter.com/19Crimes/status/702888387234107392,@BBB_Mommy decapitation isn't a crime... it's a tragedy.,2016-02-25 16:10 +0000,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
702258915677962241,https://twitter.com/19Crimes/status/702258915677962241,We don’t leave our friends hanging in the wind. #19Crimes #Wine #Australia https://t.co/q9d89xEOfu,2016-02-23 22:29 +0000,762.0,13.0,0.01706036745406824,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,48,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
702153146416680960,https://twitter.com/19Crimes/status/702153146416680960,@alannajankov we completely approve.,2016-02-23 15:28 +0000,480.0,14.0,0.029166666666666667,1.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
702151385366790144,https://twitter.com/19Crimes/status/702151385366790144,@SpeedOfShatter what can we say... we're tough MOFO's. But you've got options https://t.co/PWcFqHlYN2,2016-02-23 15:21 +0000,117.0,6.0,0.05128205128205128,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
702150085480734720,https://twitter.com/19Crimes/status/702150085480734720,@Amymovedon you know we got your back... and the unicorn's too.,2016-02-23 15:16 +0000,132.0,6.0,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
702149751551168512,https://twitter.com/19Crimes/status/702149751551168512,@Gonewiththewine we can't argue with that.,2016-02-23 15:15 +0000,95.0,1.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
700375586699657216,https://twitter.com/19Crimes/status/700375586699657216,@drbreewill #happyaccidents,2016-02-18 17:45 +0000,101.0,2.0,0.019801980198019802,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
700375416935202816,https://twitter.com/19Crimes/status/700375416935202816,@GoodHumourDude we like your 75 cent word.,2016-02-18 17:44 +0000,98.0,4.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
700374905846636546,https://twitter.com/19Crimes/status/700374905846636546,@amhecks we wouldn't miss it.,2016-02-18 17:42 +0000,105.0,2.0,0.01904761904761905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
699647495757025281,https://twitter.com/19Crimes/status/699647495757025281,Liberation… one glass at a time. #19Crimes #Australia #wine https://t.co/G7Vvg9EUC9,2016-02-16 17:32 +0000,885.0,16.0,0.01807909604519774,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
699601694515138560,https://twitter.com/19Crimes/status/699601694515138560,@frankiesfriends we got your back. Fingers crossed they owe you.,2016-02-16 14:30 +0000,156.0,5.0,0.03205128205128205,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
699601228385361920,https://twitter.com/19Crimes/status/699601228385361920,@CharlieStelton you don't know how long we've been waiting to hear those words.,2016-02-16 14:28 +0000,122.0,8.0,0.06557377049180328,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
697547879209115648,https://twitter.com/19Crimes/status/697547879209115648,@eatlivetraveldr wish we were there.,2016-02-10 22:29 +0000,159.0,3.0,0.018867924528301886,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
697473216965640192,https://twitter.com/19Crimes/status/697473216965640192,You get eaten by wolves.  #19crimes #Australia #stayfree https://t.co/uwpXbj0gmU,2016-02-10 17:32 +0000,992.0,9.0,0.009072580645161291,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
697074546441068544,https://twitter.com/19Crimes/status/697074546441068544,@ccpd1219 wish it were that simple.,2016-02-09 15:08 +0000,104.0,5.0,0.04807692307692308,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
697074272238505984,https://twitter.com/19Crimes/status/697074272238505984,@sheribuki @ccpd1219 the bottle doesn't but our website does: https://t.co/dNVLen02eO,2016-02-09 15:07 +0000,123.0,7.0,0.056910569105691054,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
697073944734654466,https://twitter.com/19Crimes/status/697073944734654466,@jahdoughboy #wegotyourback,2016-02-09 15:05 +0000,91.0,5.0,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
696846422587654146,https://twitter.com/19Crimes/status/696846422587654146,Getting into the #19Crimes mood. #Australia https://t.co/ZgLmj72V4X,2016-02-09 00:01 +0000,961.0,28.0,0.029136316337148804,1.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-""
"
695706056345960448,https://twitter.com/19Crimes/status/695706056345960448,And regret nothing. #19crimes #Australia #stayfree https://t.co/SJdkDHPTLx,2016-02-05 20:30 +0000,795.0,9.0,0.011320754716981131,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,4,4,13556.0,452.0,0.03334316907642372,0.0,1.0,11.0,113.0,8.0,0.0,79.0,0.0,0,0,1,0,0,239,239
695367450884333571,https://twitter.com/19Crimes/status/695367450884333571,@Richie_hc @vivino thanks for the shout out.,2016-02-04 22:04 +0000,107.0,1.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
695367266028822529,https://twitter.com/19Crimes/status/695367266028822529,@mikepenrod thanks for the share.,2016-02-04 22:04 +0000,101.0,2.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
694998009877131264,https://twitter.com/19Crimes/status/694998009877131264,Sometimes it’s best to hide in plain sight. #19Crimes #wine #Australia https://t.co/MwsyU0CDhk,2016-02-03 21:36 +0000,1077.0,24.0,0.022284122562674095,3.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
693177450243710977,https://twitter.com/19Crimes/status/693177450243710977,Good friends find you. #19crimes #Australia #TheBanished https://t.co/j6NhD1XbnD,2016-01-29 21:02 +0000,813.0,23.0,0.028290282902829027,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
692828958207954944,https://twitter.com/19Crimes/status/692828958207954944,@FidelityChelsea no... you made our night.,2016-01-28 21:57 +0000,111.0,8.0,0.07207207207207207,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
692461442642112512,https://twitter.com/19Crimes/status/692461442642112512,@cjeter we couldn't agree more.,2016-01-27 21:37 +0000,170.0,4.0,0.023529411764705882,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
692392410236768256,https://twitter.com/19Crimes/status/692392410236768256,If we were entitled to one phone call we wouldn’t waste it on takeout. #19Crimes #Australia #TheBanished https://t.co/Kmb78NZwXt,2016-01-27 17:03 +0000,911.0,15.0,0.01646542261251372,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
692094278139580416,https://twitter.com/19Crimes/status/692094278139580416,@CHANELinthecity cheers to that!,2016-01-26 21:18 +0000,104.0,1.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
692094092231229440,https://twitter.com/19Crimes/status/692094092231229440,@CopperTopper_85 we like the dedication.,2016-01-26 21:17 +0000,107.0,6.0,0.056074766355140186,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
691746410274889728,https://twitter.com/19Crimes/status/691746410274889728,@amhecks happens all the time. We just give out that vibe.,2016-01-25 22:16 +0000,131.0,6.0,0.04580152671755725,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
691746184587780096,https://twitter.com/19Crimes/status/691746184587780096,@yarby @iamsamwhite whatever floats your boat.,2016-01-25 22:15 +0000,113.0,7.0,0.061946902654867256,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
691745460915212289,https://twitter.com/19Crimes/status/691745460915212289,@lconwaysdu yeah that's pretty much every night for us.,2016-01-25 22:12 +0000,91.0,2.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
690288553306243072,https://twitter.com/19Crimes/status/690288553306243072,May the bridges you burn light the way. #19crimes https://t.co/U9NUyZziE9,2016-01-21 21:43 +0000,947.0,20.0,0.021119324181626188,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
689174791199309824,https://twitter.com/19Crimes/status/689174791199309824,@SamanthaLysiak #yes,2016-01-18 19:57 +0000,127.0,4.0,0.031496062992125984,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
689174699566325760,https://twitter.com/19Crimes/status/689174699566325760,@TheTravellersCB We wouldn't wish bed bugs on our worst enemy. Hang in there and spray the $#*! out of them.,2016-01-18 19:57 +0000,146.0,3.0,0.02054794520547945,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
689172683100164096,https://twitter.com/19Crimes/status/689172683100164096,@JoePaonessa when judging a book by its cover works out.,2016-01-18 19:49 +0000,184.0,7.0,0.03804347826086957,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
689172469677199360,https://twitter.com/19Crimes/status/689172469677199360,@Sam_Lartigue thanks! Interesting bat tat.,2016-01-18 19:48 +0000,132.0,6.0,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
689172082748428289,https://twitter.com/19Crimes/status/689172082748428289,@Mids_Spice @winewankers thanks for the shout out. Nice pic!,2016-01-18 19:46 +0000,255.0,11.0,0.043137254901960784,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
688134249648537601,https://twitter.com/19Crimes/status/688134249648537601,When sweet words get you into big trouble. https://t.co/sayBFyKqvC https://t.co/0Gm9UStCfH,2016-01-15 23:02 +0000,847.0,22.0,0.025974025974025976,0.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
687424394646388736,https://twitter.com/19Crimes/status/687424394646388736,What happens when you catch a bottle of #19crimes ? https://t.co/ZiSlfKIgF0,2016-01-14 00:02 +0000,1169.0,40.0,0.03421727972626176,2.0,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0,0,0,0,0,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
686654619561406464,https://twitter.com/19Crimes/status/686654619561406464,"When words are all you have left would you keep them to yourself or
share them? #19crimes #wine #thebanished https://t.co/PpA3P6keEv",2016-01-11 21:03 +0000,883.0,12.0,0.013590033975084938,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
685604741473275905,https://twitter.com/19Crimes/status/685604741473275905,"John O’Reilly got 20 yrs on a rock for speaking his mind. Learn more:
https://t.co/dNVLen02eO https://t.co/mCDd2lsECt",2016-01-08 23:31 +0000,1043.0,13.0,0.012464046021093002,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
684420010253639680,https://twitter.com/19Crimes/status/684420010253639680,19 ways to make new friends. #19crimes #wine #thebanished https://t.co/y21AdR4vpF,2016-01-05 17:03 +0000,828.0,11.0,0.013285024154589372,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
683332453591846912,https://twitter.com/19Crimes/status/683332453591846912,The destination isn’t as important as the company you keep along the way. #19crimes #wine #thebanished https://t.co/hy2HZKUSgs,2016-01-02 17:02 +0000,2327.0,76.0,0.03266007735281478,8.0,4.0,18.0,15.0,1.0,1.0,9.0,0.0,0,0,0,0,0,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679772928032952320,https://twitter.com/19Crimes/status/679772928032952320,John O’Reilly and his crew put ink to paper aboard a ship bound for damnation. Learn more https://t.co/dNVLenhD6m https://t.co/rpbf13gwOX,2015-12-23 21:17 +0000,898.0,6.0,0.0066815144766146995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679068651392073729,https://twitter.com/19Crimes/status/679068651392073729,@GoogleExpertUK amazed that one didn't make our list.,2015-12-21 22:39 +0000,261.0,5.0,0.019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679068146637082625,https://twitter.com/19Crimes/status/679068146637082625,@CliftonW21 as long as there's a grill nearby that's one of our favorites.,2015-12-21 22:37 +0000,294.0,3.0,0.01020408163265306,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679067899689107460,https://twitter.com/19Crimes/status/679067899689107460,@blackmontana205 @m16beats gotta love family connections.,2015-12-21 22:36 +0000,195.0,1.0,0.005128205128205128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679067766821945347,https://twitter.com/19Crimes/status/679067766821945347,@LisaMarieBaum1 how'd that work out for you?,2015-12-21 22:35 +0000,208.0,5.0,0.02403846153846154,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679067597351047168,https://twitter.com/19Crimes/status/679067597351047168,@artofbeinglex @murphdigity sounds like someone needs to get a little more creative.,2015-12-21 22:35 +0000,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679067299857489920,https://twitter.com/19Crimes/status/679067299857489920,@Stef_Kennedy sounds about right. What else you got?,2015-12-21 22:33 +0000,212.0,7.0,0.0330188679245283,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679065714540564480,https://twitter.com/19Crimes/status/679065714540564480,@mikepenrod thanks for spreading the love.,2015-12-21 22:27 +0000,226.0,2.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679065623075385344,https://twitter.com/19Crimes/status/679065623075385344,@HumanCapDevInc thanks for the shout out. Good to hear we don't disappoint.,2015-12-21 22:27 +0000,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679065405126803456,https://twitter.com/19Crimes/status/679065405126803456,@alannajankov @melldover nicely done.,2015-12-21 22:26 +0000,191.0,1.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679065137865760771,https://twitter.com/19Crimes/status/679065137865760771,For the long week ahead. #19crimes #wine #holidayseason https://t.co/G4NkO5F0nV,2015-12-21 22:25 +0000,969.0,17.0,0.017543859649122806,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
677970867956023296,https://twitter.com/19Crimes/status/677970867956023296,@Fagapalooza funny we asked Santa to bring us the same thing. He said we were too naughty and to try again next year.,2015-12-18 21:57 +0000,205.0,1.0,0.004878048780487805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
677970019511234560,https://twitter.com/19Crimes/status/677970019511234560,@Beerisgasoline what can we say... we're devilish that way.,2015-12-18 21:53 +0000,193.0,1.0,0.0051813471502590676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
677969775490830336,https://twitter.com/19Crimes/status/677969775490830336,Planning for tonight’s leftovers. #19crimes #wine https://t.co/fPiIuWI4RK,2015-12-18 21:52 +0000,1065.0,9.0,0.008450704225352112,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
677606750317510656,https://twitter.com/19Crimes/status/677606750317510656,@stevenbuechler @DianesDigitals way better than a lump of coal.,2015-12-17 21:50 +0000,249.0,5.0,0.020080321285140562,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
676896090226954240,https://twitter.com/19Crimes/status/676896090226954240,@eatlivetraveldr unless we're stowing away in your suitcase not sure that's going to happen anytime soon =(,2015-12-15 22:46 +0000,189.0,3.0,0.015873015873015872,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
676895562386440193,https://twitter.com/19Crimes/status/676895562386440193,"@eatlivetraveldr stop, drop and drool.",2015-12-15 22:44 +0000,165.0,2.0,0.012121212121212121,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
675073776762150913,https://twitter.com/19Crimes/status/675073776762150913,@ChefBeccaKY @kroger @ricklongky #beprepared,2015-12-10 22:05 +0000,195.0,5.0,0.02564102564102564,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
674710732043247616,https://twitter.com/19Crimes/status/674710732043247616,@BanishedTVFans done and done!,2015-12-09 22:02 +0000,363.0,11.0,0.030303030303030304,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
674341240939282433,https://twitter.com/19Crimes/status/674341240939282433,@WendyMills33 just 18 more to go.,2015-12-08 21:34 +0000,175.0,2.0,0.011428571428571429,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
674341043786018816,https://twitter.com/19Crimes/status/674341043786018816,@as_w @CrimeADay @pmarca the roots of our heritage.,2015-12-08 21:33 +0000,322.0,2.0,0.006211180124223602,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
673989281409466368,https://twitter.com/19Crimes/status/673989281409466368,@Anthonymorlacci usually we accept 19/10 but 12 will do... for now.,2015-12-07 22:15 +0000,212.0,10.0,0.04716981132075472,1.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
673988048707686400,https://twitter.com/19Crimes/status/673988048707686400,@MathsHound @nrichmaths we got your back.,2015-12-07 22:10 +0000,194.0,3.0,0.015463917525773196,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
672571087926878208,https://twitter.com/19Crimes/status/672571087926878208,@codymperry you know every time a bell rings a spider angel catches a fly by its wings. #ItsAWonderfulLife,2015-12-04 00:20 +0000,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
672211207583956993,https://twitter.com/19Crimes/status/672211207583956993,Just one way to break and enter a bottle of #19crimes https://t.co/hPIeViZNrH,2015-12-03 00:30 +0000,1274.0,8.0,0.006279434850863423,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
672211090143481856,https://twitter.com/19Crimes/status/672211090143481856,@snjennings @JennaBarney also known as break and enter.,2015-12-03 00:29 +0000,301.0,13.0,0.04318936877076412,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671834142162702336,https://twitter.com/19Crimes/status/671834142162702336,The power of the dark side is strong with this one. #19crimes #Australia #wine #redwine #theforce https://t.co/CzMItGrbd1,2015-12-01 23:31 +0000,2048.0,46.0,0.0224609375,6.0,0.0,13.0,0.0,5.0,2.0,13.0,0.0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671815148902813697,https://twitter.com/19Crimes/status/671815148902813697,@stevenbuechler @DianesDigitals good we were getting worried for you.,2015-12-01 22:16 +0000,262.0,4.0,0.015267175572519083,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671814998063054849,https://twitter.com/19Crimes/status/671814998063054849,@eatlivetraveldr look at you playing matchmaker ;),2015-12-01 22:15 +0000,154.0,4.0,0.025974025974025976,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671456937125416960,https://twitter.com/19Crimes/status/671456937125416960,Smooth sailing is for the unimaginative soul. #19crimes #Australia #wine #thebanished https://t.co/MfqkEEi8ZI,2015-11-30 22:33 +0000,1385.0,14.0,0.010108303249097473,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,46,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671373086445424641,https://twitter.com/19Crimes/status/671373086445424641,@DianesDigitals @stevenbuechler maybe someone in your hood is stockpiling for the winter.Did you visit https://t.co/dNVLen02eO store locator,2015-11-30 16:59 +0000,170.0,3.0,0.01764705882352941,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
